filter,frequency_hz,gain_db,model
Pasa altos,6817.827813305611,-9.302850345132685e-07,Butterworth analog order 4
Pasa altos,6837.491674067435,-9.090960731418692e-07,Butterworth analog order 4
Pasa altos,6857.212248995509,-8.883897307673492e-07,Butterworth analog order 4
Pasa altos,6876.989701663853,-8.681550121233843e-07,Butterworth analog order 4
Pasa altos,6896.824196118247,-8.48381176526307e-07,Butterworth analog order 4
Pasa altos,6916.715896877634,-8.290577243745117e-07,Butterworth analog order 4
Pasa altos,6936.664968935433,-8.101744010057563e-07,Butterworth analog order 4
Pasa altos,6956.671577760955,-7.917211812679145e-07,Butterworth analog order 4
Pasa altos,6976.7358893007495,-7.736882656616568e-07,Butterworth analog order 4
Pasa altos,6996.858069979982,-7.560660870907372e-07,Butterworth analog order 4
Pasa altos,7017.03828670383,-7.38845285789469e-07,Butterworth analog order 4
Pasa altos,7037.276706858832,-7.220167141443567e-07,Butterworth analog order 4
Pasa altos,7057.573498314328,-7.055714492303478e-07,Butterworth analog order 4
Pasa altos,7077.9288294237995,-6.895007571307074e-07,Butterworth analog order 4
Pasa altos,7098.342869026306,-6.737961016159601e-07,Butterworth analog order 4
Pasa altos,7118.815786447867,-6.584491460725398e-07,Butterworth analog order 4
Pasa altos,7139.347751502865,-6.434517506098028e-07,Butterworth analog order 4
Pasa altos,7159.938934495463,-6.287959460231776e-07,Butterworth analog order 4
Pasa altos,7180.589506221016,-6.144739559736947e-07,Butterworth analog order 4
Pasa altos,7201.299637967463,-6.004781757727759e-07,Butterworth analog order 4
Pasa altos,7222.0695015167985,-5.868011714179025e-07,Butterworth analog order 4
Pasa altos,7242.899269146437,-5.734356911645413e-07,Butterworth analog order 4
Pasa altos,7263.789113630697,-5.603746317746773e-07,Butterworth analog order 4
Pasa altos,7284.7392082422,-5.476110635893257e-07,Butterworth analog order 4
Pasa altos,7305.74972675332,-5.351382083489951e-07,Butterworth analog order 4
Pasa altos,7326.820843437617,-5.229494459439766e-07,Butterworth analog order 4
Pasa altos,7347.952733071303,-5.110383047710654e-07,Butterworth analog order 4
Pasa altos,7369.1455709346465,-4.993984636622128e-07,Butterworth analog order 4
Pasa altos,7390.3995328134915,-4.880237374196098e-07,Butterworth analog order 4
Pasa altos,7411.714795000648,-4.769080961022357e-07,Butterworth analog order 4
Pasa altos,7433.09153429741,-4.660456293457361e-07,Butterworth analog order 4
Pasa altos,7454.529928014992,-4.5543057722090135e-07,Butterworth analog order 4
Pasa altos,7476.030153976003,-4.450573051611487e-07,Butterworth analog order 4
Pasa altos,7497.59239051593,-4.349203020338645e-07,Butterworth analog order 4
Pasa altos,7519.216816484615,-4.2501418592636733e-07,Butterworth analog order 4
Pasa altos,7540.903611247717,-4.153337012529232e-07,Butterworth analog order 4
Pasa altos,7562.652954688245,-4.058737062184859e-07,Butterworth analog order 4
Pasa altos,7584.465027207995,-3.966291853549523e-07,Butterworth analog order 4
Pasa altos,7606.340009729098,-3.875952215556631e-07,Butterworth analog order 4
Pasa altos,7628.278083695487,-3.787670221122435e-07,Butterworth analog order 4
Pasa altos,7650.2794310744175,-3.701399013567065e-07,Butterworth analog order 4
Pasa altos,7672.344234357966,-3.617092796971235e-07,Butterworth analog order 4
Pasa altos,7694.472676564563,-3.5347068265329543e-07,Butterworth analog order 4
Pasa altos,7716.664941240468,-3.4541973410645867e-07,Butterworth analog order 4
Pasa altos,7738.921212461359,-3.375521601565936e-07,Butterworth analog order 4
Pasa altos,7761.241674833785,-3.2986378622944057e-07,Butterworth analog order 4
Pasa altos,7783.626513496762,-3.22350527433224e-07,Butterworth analog order 4
Pasa altos,7806.075914123269,-3.1500839820192543e-07,Butterworth analog order 4
Pasa altos,7828.590062921805,-3.078334997590255e-07,Butterworth analog order 4
Pasa altos,7851.169146637922,-3.008220201175026e-07,Butterworth analog order 4
Pasa altos,7873.813352555792,-2.9397024275877906e-07,Butterworth analog order 4
Pasa altos,7896.522868499725,-2.8727452638184273e-07,Butterworth analog order 4
Pasa altos,7919.297882835781,-2.8073131840383113e-07,Butterworth analog order 4
Pasa altos,7942.138584473271,-2.7433714242377293e-07,Butterworth analog order 4
Pasa altos,7965.045162866379,-2.680886059372069e-07,Butterworth analog order 4
Pasa altos,7988.017808015701,-2.6198239069290615e-07,Butterworth analog order 4
Pasa altos,8011.05671046983,-2.560152565501876e-07,Butterworth analog order 4
Pasa altos,8034.162061326936,-2.5018403665727307e-07,Butterworth analog order 4
Pasa altos,8057.334052236358,-2.4448563359397913e-07,Butterworth analog order 4
Pasa altos,8080.572875400164,-2.389170193717161e-07,Butterworth analog order 4
Pasa altos,8103.878723574798,-2.334752441124348e-07,Butterworth analog order 4
Pasa altos,8127.25179007262,-2.2815741483342133e-07,Butterworth analog order 4
Pasa altos,8150.692268763558,-2.2296070509057093e-07,Butterworth analog order 4
Pasa altos,8174.200354076692,-2.1788235883569765e-07,Butterworth analog order 4
Pasa altos,8197.77624100187,-2.1291968848787873e-07,Butterworth analog order 4
Pasa altos,8221.420125091323,-2.0807004889661177e-07,Butterworth analog order 4
Pasa altos,8245.132202461305,-2.0333086723596647e-07,Butterworth analog order 4
Pasa altos,8268.912669793675,-1.986996304683267e-07,Butterworth analog order 4
Pasa altos,8292.761724337593,-1.941738805227526e-07,Butterworth analog order 4
Pasa altos,8316.67956391109,-1.8975120947334266e-07,Butterworth analog order 4
Pasa altos,8340.666386902762,-1.854292730398182e-07,Butterworth analog order 4
Pasa altos,8364.722392273387,-1.8120577901559304e-07,Butterworth analog order 4
Pasa altos,8388.847779557585,-1.770784814818082e-07,Butterworth analog order 4
Pasa altos,8413.042748865479,-1.730451943079163e-07,Butterworth analog order 4
Pasa altos,8437.307500884312,-1.6910376993647654e-07,Butterworth analog order 4
Pasa altos,8461.64223688019,-1.6525211674104917e-07,Butterworth analog order 4
Pasa altos,8486.047158699668,-1.6148819324023004e-07,Butterworth analog order 4
Pasa altos,8510.522468771489,-1.5781000231168564e-07,Butterworth analog order 4
Pasa altos,8535.068370108233,-1.542155863705152e-07,Butterworth analog order 4
Pasa altos,8559.685066307999,-1.507030418341627e-07,Butterworth analog order 4
Pasa altos,8584.372761556106,-1.472704998358669e-07,Butterworth analog order 4
Pasa altos,8609.131660626783,-1.439161445468834e-07,Butterworth analog order 4
Pasa altos,8633.961968884847,-1.406381871396422e-07,Butterworth analog order 4
Pasa altos,8658.863892287454,-1.3743488893160707e-07,Butterworth analog order 4
Pasa altos,8683.837637385746,-1.3430455752796547e-07,Butterworth analog order 4
Pasa altos,8708.883411326618,-1.3124552271344118e-07,Butterworth analog order 4
Pasa altos,8734.001421854411,-1.2825616056048118e-07,Butterworth analog order 4
Pasa altos,8759.191877312636,-1.2533488860761815e-07,Butterworth analog order 4
Pasa altos,8784.454986645706,-1.2248015525186782e-07,Butterworth analog order 4
Pasa altos,8809.790959400674,-1.1969044264171126e-07,Butterworth analog order 4
Pasa altos,8835.200005728942,-1.1696427342738721e-07,Butterworth analog order 4
Pasa altos,8860.682336388061,-1.1430019436732463e-07,Butterworth analog order 4
Pasa altos,8886.238162743408,-1.1169679561469211e-07,Butterworth analog order 4
Pasa altos,8911.867696770005,-1.0915269818114062e-07,Butterworth analog order 4
Pasa altos,8937.57115105424,-1.066665423648735e-07,Butterworth analog order 4
Pasa altos,8963.348738795637,-1.0423701185883336e-07,Butterworth analog order 4
Pasa altos,8989.200673808631,-1.0186282121444468e-07,Butterworth analog order 4
Pasa altos,9015.12717052434,-9.954270812699394e-08,Butterworth analog order 4
Pasa altos,9041.128443992317,-9.727543825726675e-08,Butterworth analog order 4
Pasa altos,9067.20470988239,-9.505981198184021e-08,Butterworth analog order 4
Pasa altos,9093.356184486387,-9.289464703518819e-08,Butterworth analog order 4
Pasa altos,9119.583084719985,-9.077879972488564e-08,Butterworth analog order 4
Pasa altos,9145.885628124477,-8.871114371640408e-08,Butterworth analog order 4
Pasa altos,9172.264032868587,-8.669058546235113e-08,Butterworth analog order 4
Pasa altos,9198.71851775027,-8.471604202293842e-08,Butterworth analog order 4
Pasa altos,9225.249302198554,-8.278647963908055e-08,Butterworth analog order 4
Pasa altos,9251.856606275303,-8.090086358736631e-08,Butterworth analog order 4
Pasa altos,9278.540650677127,-7.905819868181252e-08,Butterworth analog order 4
Pasa altos,9305.301656737118,-7.725750034403977e-08,Butterworth analog order 4
Pasa altos,9332.139846426766,-7.549781967578659e-08,Butterworth analog order 4
Pasa altos,9359.055442357758,-7.377821645774018e-08,Butterworth analog order 4
Pasa altos,9386.048667783833,-7.209778036474078e-08,Butterworth analog order 4
Pasa altos,9413.119746602633,-7.04556203581793e-08,Butterworth analog order 4
Pasa altos,9440.268903357575,-6.885086179301494e-08,Butterworth analog order 4
Pasa altos,9467.49636323967,-6.728265702537733e-08,Butterworth analog order 4
Pasa altos,9494.802352089457,-6.575017094765428e-08,Butterworth analog order 4
Pasa altos,9522.187096398804,-6.42525867744567e-08,Butterworth analog order 4
Pasa altos,9549.650823312853,-6.278911665022065e-08,Butterworth analog order 4
Pasa altos,9577.19376063186,-6.135897850534798e-08,Butterworth analog order 4
Pasa altos,9604.816136813106,-5.99614114854459e-08,Butterworth analog order 4
Pasa altos,9632.518180972776,-5.8595682701619124e-08,Butterworth analog order 4
Pasa altos,9660.300122887884,-5.7261056371990815e-08,Butterworth analog order 4
Pasa altos,9688.16219299813,-5.5956829501818996e-08,Butterworth analog order 4
Pasa altos,9716.104622407884,-5.4682310668292094e-08,Butterworth analog order 4
Pasa altos,9744.127642888026,-5.343681809187399e-08,Butterworth analog order 4
Pasa altos,9772.231486877934,-5.2219696994198466e-08,Butterworth analog order 4
Pasa altos,9800.416387487374,-5.1030296454209853e-08,Butterworth analog order 4
Pasa altos,9828.68257849844,-4.986798676605748e-08,Butterworth analog order 4
Pasa altos,9857.0302943675,-4.8732152688803366e-08,Butterworth analog order 4
Pasa altos,9885.459770227146,-4.762218669612986e-08,Butterworth analog order 4
Pasa altos,9913.971241888106,-4.6537503441251716e-08,Butterworth analog order 4
Pasa altos,9942.564945841268,-4.547752529200397e-08,Butterworth analog order 4
Pasa altos,9971.241119259561,-4.444169004546171e-08,Butterworth analog order 4
Pasa altos,10000.0,-4.342944803495759e-08,Butterworth analog order 4
Pasa banda,100.0,-65.56351604958682,Butterworth analog order 4
Pasa banda,100.28841826605607,-65.46142618152756,Butterworth analog order 4
Pasa banda,100.5776683830742,-65.3593244834154,Butterworth analog order 4
Pasa banda,100.86775275026429,-65.25721088552761,Butterworth analog order 4
Pasa banda,101.15867377375632,-65.15508531772245,Butterworth analog order 4
Pasa banda,101.4504338666199,-65.0529477094367,Butterworth analog order 4
Pasa banda,101.74303544888447,-64.950797989683,Butterworth analog order 4
Pasa banda,102.03648094755896,-64.8486360870473,Butterworth analog order 4
Pasa banda,102.33077279665254,-64.74646192968603,Butterworth analog order 4
Pasa banda,102.62591343719443,-64.64427544532357,Butterworth analog order 4
Pasa banda,102.92190531725429,-64.54207656124943,Butterworth analog order 4
Pasa banda,103.21875089196219,-64.43986520431571,Butterworth analog order 4
Pasa banda,103.51645262352952,-64.33764130093421,Butterworth analog order 4
Pasa banda,103.81501298126906,-64.23540477707371,Butterworth analog order 4
Pasa banda,104.11443444161563,-64.13315555825723,Butterworth analog order 4
Pasa banda,104.41471948814622,-64.03089356955935,Butterworth analog order 4
Pasa banda,104.71587061160125,-63.928618735603216,Butterworth analog order 4
Pasa banda,105.01789030990474,-63.826330980557806,Butterworth analog order 4
Pasa banda,105.32078108818534,-63.72403022813507,Butterworth analog order 4
Pasa banda,105.62454545879659,-63.6217164015872,Butterworth analog order 4
Pasa banda,105.92918594133846,-63.519389423703515,Butterworth analog order 4
Pasa banda,106.23470506267779,-63.417049216807726,Butterworth analog order 4
Pasa banda,106.54110535696945,-63.31469570275499,Butterworth analog order 4
Pasa banda,106.848389365677,-63.21232880292902,Butterworth analog order 4
Pasa banda,107.15655963759431,-63.10994843823898,Butterworth analog order 4
Pasa banda,107.4656187288664,-63.007554529116646,Butterworth analog order 4
Pasa banda,107.77556920301075,-62.90514699551331,Butterworth analog order 4
Pasa banda,108.08641363093813,-62.80272575689697,Butterworth analog order 4
Pasa banda,108.39815459097467,-62.70029073224899,Butterworth analog order 4
Pasa banda,108.71079466888274,-62.597841840061264,Butterworth analog order 4
Pasa banda,109.02433645788261,-62.49537899833303,Butterworth analog order 4
Pasa banda,109.33878255867359,-62.39290212456791,Butterworth analog order 4
Pasa banda,109.65413557945612,-62.29041113577061,Butterworth analog order 4
Pasa banda,109.97039813595316,-62.18790594844391,Butterworth analog order 4
Pasa banda,110.28757285143195,-62.085386478585406,Butterworth analog order 4
Pasa banda,110.60566235672538,-61.98285264168449,Butterworth analog order 4
Pasa banda,110.92466929025447,-61.88030435271898,Butterworth analog order 4
Pasa banda,111.24459629804986,-61.77774152615194,Butterworth analog order 4
Pasa banda,111.56544603377388,-61.67516407592848,Butterworth analog order 4
Pasa banda,111.88722115874222,-61.57257191547248,Butterworth analog order 4
Pasa banda,112.20992434194659,-61.46996495768326,Butterworth analog order 4
Pasa banda,112.53355826007646,-61.36734311493231,Butterworth analog order 4
Pasa banda,112.85812559754149,-61.26470629905987,Butterworth analog order 4
Pasa banda,113.1836290464933,-61.16205442137178,Butterworth analog order 4
Pasa banda,113.51007130684853,-61.05938739263582,Butterworth analog order 4
Pasa banda,113.83745508631075,-60.956705123078535,Butterworth analog order 4
Pasa banda,114.16578310039316,-60.85400752238166,Butterworth analog order 4
Pasa banda,114.49505807244066,-60.751294499678835,Butterworth analog order 4
Pasa banda,114.82528273365307,-60.64856596355196,Butterworth analog order 4
Pasa banda,115.15645982310745,-60.5458218220278,Butterworth analog order 4
Pasa banda,115.48859208778094,-60.443061982574385,Butterworth analog order 4
Pasa banda,115.82168228257308,-60.340286352097685,Butterworth analog order 4
Pasa banda,116.15573317032946,-60.237494836937735,Butterworth analog order 4
Pasa banda,116.49074752186404,-60.134687342865256,Butterworth analog order 4
Pasa banda,116.82672811598248,-60.03186377507792,Butterworth analog order 4
Pasa banda,117.16367773950462,-59.92902403819692,Butterworth analog order 4
Pasa banda,117.50159918728843,-59.82616803626301,Butterworth analog order 4
Pasa banda,117.84049526225256,-59.723295672733045,Butterworth analog order 4
Pasa banda,118.18036877539996,-59.6204068504761,Butterworth analog order 4
Pasa banda,118.52122254584063,-59.517501471769975,Butterworth analog order 4
Pasa banda,118.86305940081581,-59.414579438297125,Butterworth analog order 4
Pasa banda,119.20588217572096,-59.31164065114107,Butterworth analog order 4
Pasa banda,119.54969371412902,-59.20868501078259,Butterworth analog order 4
Pasa banda,119.89449686781465,-59.105712417095745,Butterworth analog order 4
Pasa banda,120.24029449677745,-59.00272276934412,Butterworth analog order 4
Pasa banda,120.58708946926578,-58.8997159661769,Butterworth analog order 4
Pasa banda,120.93488466180064,-58.79669190562488,Butterworth analog order 4
Pasa banda,121.28368295919911,-58.69365048509675,Butterworth analog order 4
Pasa banda,121.63348725459898,-58.59059160137481,Butterworth analog order 4
