t_s,p_Pa,L_fast_dB_SPL
0.879875,-7.84061645362e-05,10.7831762162
0.88,-8.53998402825e-05,10.7854433624
0.880125,-7.94572075021e-05,10.7868201765
0.88025,-5.18595347175e-05,10.7849138912
0.880375,-7.41866099961e-05,10.7855580888
0.8805,-4.51633376283e-05,10.7830638391
0.880625,-1.87389841146e-07,10.7787209262
0.88075,-6.64838157283e-05,10.7783894248
0.880875,-8.19356451115e-06,10.7741074401
0.881,-1.20917389289e-05,10.7698973881
0.881125,3.52337276416e-05,10.7666837514
0.88125,-1.91203090772e-05,10.7626736549
0.881375,3.4639602939e-05,10.7594240753
0.8815,3.18269562273e-05,10.7560048563
0.881625,4.91177938192e-05,10.7538633605
0.88175,4.83440631221e-05,10.7516541225
0.881875,9.93306695813e-05,10.7563163591
0.882,4.8729424045e-05,10.7541400408
0.882125,7.12155799939e-05,10.7544256578
0.88225,1.52052833481e-05,10.7502938077
0.882375,5.31923870309e-05,10.7485359894
0.8825,7.69068781844e-05,10.749597451
0.882625,3.41431734661e-05,10.746319964
0.88275,4.49062469359e-05,10.7438213158
0.882875,5.58044840163e-05,10.7423277818
0.883,2.09517654339e-05,10.738386748
0.883125,-3.30274774672e-05,10.7350433511
0.88325,4.18570573753e-05,10.7323069562
0.883375,-1.64254187711e-05,10.7282116003
0.8835,-1.79599589629e-05,10.724164945
0.883625,-1.94274996719e-05,10.7201690097
0.88375,-7.78781308235e-05,10.7214040416
0.883875,-6.55650744751e-05,10.7210142944
0.884,-6.22048285437e-05,10.7202302046
0.884125,-5.14431075276e-05,10.7183219915
0.88425,-2.97456904327e-05,10.7147935946
0.884375,-6.82483213677e-05,10.7147403957
0.8845,-9.99478881297e-05,10.719592517
0.884625,-9.71043107408e-05,10.7239197035
0.88475,-7.86753160426e-05,10.7252645295
0.884875,-5.33899794933e-05,10.7235409952
0.885,-3.91493779659e-05,10.7206072309
0.885125,-3.35126963802e-05,10.7172976371
0.88525,-6.81868170202e-05,10.7172342467
0.885375,-2.15264197734e-05,10.7133180193
0.8855,-9.7789517921e-06,10.7090632179
0.885625,-7.32698974987e-07,10.7047207684
0.88575,2.92607179049e-05,10.7011685019
0.885875,3.28671355064e-05,10.697823943
0.886,4.71763408907e-05,10.6955392792
0.886125,9.56511556855e-05,10.6996558395
0.88625,2.86201806958e-05,10.6960702205
0.886375,6.91367517989e-05,10.6961483858
0.8865,5.00918219589e-05,10.6941268103
0.886625,6.19313755802e-05,10.6933334111
0.88675,5.10283576097e-05,10.6914009866
0.886875,5.18158052399e-05,10.6895446167
0.887,8.79627603103e-05,10.6923668405
0.887125,4.01046197658e-05,10.6895133224
0.88725,4.21401879854e-05,10.6868158886
0.887375,2.33541195717e-05,10.6829787238
0.8875,4.14405786589e-05,10.6802295119
0.887625,4.25261425325e-05,10.6775659377
0.88775,7.75828471479e-05,10.6788133142
0.887875,-1.02568398338e-05,10.6745681116
0.888,2.54203896065e-05,10.6708260901
0.888125,2.1942664251e-05,10.6669312868
0.88825,-3.52354947572e-05,10.663744857
0.888375,3.60669829471e-06,10.6594140401
0.8885,-3.88439709312e-05,10.6564790119
0.888625,-7.92445832584e-05,10.6579966348
0.88875,-7.31044625637e-05,10.6586400113
0.888875,-6.91234076506e-05,10.6587547052
0.889,-7.65928037219e-05,10.6598840403
0.889125,-7.43041316976e-05,10.6606900794
0.88925,-8.28711388693e-05,10.6627497722
0.889375,-6.21078656754e-05,10.6620024981
0.8895,-6.37902483157e-05,10.6614532283
0.889625,-2.79879551529e-05,10.657840921
0.88975,-7.77610885718e-05,10.6591395458
0.889875,-6.31868832368e-05,10.658521334
0.89,-2.13875243112e-05,10.654605351
0.890125,-9.19603507194e-08,10.650262414
0.89025,-4.62274968498e-05,10.647917564
0.890375,4.56398657502e-06,10.6435941104
0.8905,-4.27108262523e-05,10.6409594988
0.890625,-5.54384661432e-06,10.6366453589
0.89075,-5.8898980822e-06,10.6323349596
0.890875,7.33342132779e-06,10.6280425179
0.891,4.93979091314e-05,10.6259927613
0.891125,2.23347147629e-05,10.6221189318
0.89125,3.59783667057e-05,10.6189942795
0.891375,7.403154585e-05,10.6198109543
0.8915,0.000103935381728,10.6256300055
0.891625,0.000112736038031,10.6332243857
0.89175,0.000100168294749,10.6382918608
0.891875,0.000119704618517,10.6473661525
0.892,6.2244377251e-05,10.6466475057
0.892125,6.16871869181e-05,10.6458648776
0.89225,5.81994723922e-05,10.6446917527
0.892375,5.12424643238e-05,10.6428069638
0.8925,5.07450993032e-05,10.6408757474
0.892625,3.49026335786e-05,10.6376744007
0.89275,1.4571979224e-05,10.6335306154
0.892875,1.66272388342e-05,10.6294472174
0.893,-3.53875999573e-05,10.6262809032
0.893125,5.55226620911e-05,10.6248360296
0.89325,-5.6273716204e-05,10.6234710537
0.893375,-6.63977443608e-06,10.6191695946
0.8935,-3.82915235104e-05,10.6162075452
0.893625,-6.61903697762e-05,10.6159922606
0.89375,-2.55876974733e-05,10.6122664418
0.893875,-6.47940999111e-05,10.6118825179
0.894,-7.14718995216e-05,10.6123566436
0.894125,-8.98029090388e-05,10.6156153247
0.89425,-3.71831321957e-05,10.6125755669
0.894375,-6.50955291443e-05,10.612228263
0.8945,-7.10349469275e-05,10.6126433228
0.894625,-6.44328765551e-05,10.6122150596
0.89475,-3.71489395622e-05,10.6091739252
0.894875,-6.97335700813e-05,10.6094195618
0.895,-2.87084894681e-05,10.60585462
0.895125,-3.50009328821e-06,10.60152325
0.89525,3.81304931833e-06,10.5971940562
0.895375,1.36205735834e-05,10.5930267435
0.8955,4.24764884518e-05,10.5903932257
0.895625,9.0741896229e-05,10.5938508767
0.89575,6.25107173811e-06,10.5895449542
0.895875,6.23477578626e-05,10.588887068
0.896,6.17723683592e-05,10.588162055
0.896125,5.95940045338e-05,10.587187032
0.89625,9.09898827544e-05,10.5906931261
0.896375,1.69848892949e-05,10.5866236981
0.8965,9.59723363531e-05,10.5910131721
0.896625,6.16377471643e-05,10.5902706512
0.89675,0.000102279266592,10.5958358919
0.896875,4.62939950157e-05,10.5935220578
0.897,7.98519733995e-05,10.5952166343
0.897125,5.43383885271e-06,10.5909016556
0.89725,1.19284270276e-05,10.5866936105
0.897375,1.76488380339e-05,10.5826462555
0.8975,3.14976421328e-05,10.5792456034
0.897625,-1.00700855573e-05,10.5749990589
0.89775,4.42203641366e-05,10.5725164578
0.897875,-8.13370845614e-06,10.5682365019
0.898,-3.29540795321e-05,10.5649284239
0.898125,-2.29542599546e-05,10.5610879953
0.89825,-3.92016436166e-05,10.5582118403
0.898375,-8.16961436432e-05,10.5602398548
0.8985,-7.00885871546e-05,10.560584803
0.898625,-8.45903773416e-05,10.5630681299
0.89875,-7.87517234867e-05,10.5646388823
0.898875,-7.23309353449e-05,10.5652833624
0.899,-4.1956781304e-05,10.5626189647
0.899125,-6.40794950853e-05,10.5621927343
0.89925,-4.84005808481e-05,10.5600849648
0.899375,-6.11352363082e-05,10.5593093049
0.8995,-2.65099772932e-06,10.5549730717
0.899625,-7.61861321174e-05,10.5561753464
0.89975,-4.64993854488e-05,10.5538983291
0.899875,-2.12170012708e-05,10.5499858099
0.9,-3.34757870309e-05,10.5467152504
0.900125,3.59569749759e-05,10.5436104587
0.90025,6.27004020183e-05,10.5430339686
0.900375,2.97194462773e-05,10.5395376217
0.9005,4.03587405868e-05,10.5367570502
0.900625,2.84368133391e-05,10.5331903325
0.90075,5.94935527377e-05,10.5322467095
0.900875,8.47160604807e-05,10.5347951051
0.901,0.00010270103426,10.5405704148
0.901125,5.59902748314e-05,10.5392332649
0.90125,3.47027911339e-05,10.5360456053
0.901375,8.06341792206e-05,10.5379409182
0.9015,8.19807920646e-05,10.5400433649
0.901625,7.45453128784e-05,10.5410277726
0.90175,3.26827977155e-05,10.5377091249
0.901875,2.02894365192e-05,10.5337612653
0.902,6.20209086031e-05,10.5331119805
0.902125,3.40878041463e-05,10.529885314
0.90225,4.3913841642e-06,10.5255609111
0.902375,-1.09289381158e-05,10.5213329234
0.9025,-2.88688899015e-05,10.5177928171
0.902625,-6.00957441281e-05,10.5169306444
0.90275,-5.68732723899e-05,10.5157059352
0.902875,-1.62833724237e-05,10.5116187588
0.903,-8.61543768833e-05,10.5144368556
0.903125,-3.88891595422e-06,10.5101085041
0.90325,-7.91896096742e-05,10.5118184713
0.903375,-3.80591805377e-05,10.5088738529
0.9035,-8.9525102452e-05,10.5122676278
0.903625,-6.81870131411e-05,10.5124110388
0.90375,-5.31649782977e-05,10.5107959112
0.903875,-4.89594078345e-05,10.5087672602
0.904,-6.02221590049e-05,10.5079270098
0.904125,-4.28514580933e-05,10.5053582188
0.90425,-3.1406322524e-05,10.5019689309
0.904375,-6.11316136641e-05,10.50124088
0.9045,4.40848519829e-07,10.4968981233
0.904625,-9.43372156703e-06,10.4926413995
0.90475,-4.77899529476e-05,10.4905127719
0.904875,4.93637751324e-06,10.4861934703
0.905,-1.62894627959e-05,10.4821082304
0.905125,9.16107042013e-06,10.4778468722
0.90525,4.31590340019e-05,10.475316142
0.905375,7.0183215539e-05,10.4757665203
0.9055,7.3442516705e-05,10.4766716199
0.905625,2.44450376914e-05,10.4729102781
0.90575,5.13377034717e-05,10.4711341508
0.905875,0.000101181141122,10.4767573879
0.906,6.33624035892e-05,10.4763204564
0.906125,3.71658442911e-05,10.4733219169
0.90625,7.74974613712e-05,10.4748254174
0.906375,7.41571398692e-05,10.4758342405
0.9065,2.97741417441e-05,10.4723542611
0.906625,2.07195723739e-05,10.4684295767
0.90675,3.6056870034e-05,10.4653543164
0.906875,-2.24566300029e-06,10.461016293
0.907,7.02773591998e-06,10.456721595
0.907125,3.71431755457e-06,10.4523921406
0.90725,3.93703047665e-05,10.4495661204
0.907375,-9.1919400373e-06,10.4453059307
0.9075,-2.49201378897e-05,10.4415717953
0.907625,-6.91129647188e-05,10.4419134136
0.90775,-3.56174822747e-05,10.4388150246
0.907875,-2.25653453833e-05,10.434972021
0.908,-7.17736215978e-05,10.4356887322
0.908125,-7.42414529231e-05,10.4367582497
0.90825,-4.87912335609e-05,10.4347532395
0.908375,-0.00010042914004,10.4403115553
0.9085,-4.75223498983e-05,10.438184741
0.908625,-3.18284952042e-05,10.4348365268
0.90875,-3.99267518203e-05,10.4320599993
0.908875,-6.68850946274e-05,10.432114235
0.909,-7.33005305555e-05,10.4330518534
0.909125,3.97046787967e-06,10.4287244081
0.90925,-3.09084684788e-05,10.4253215697
0.909375,-1.26700274316e-05,10.4211367338
0.9095,3.75842067437e-05,10.4181862049
0.909625,4.89971158767e-05,10.4162110627
0.90975,1.07270078435e-05,10.4119816901
0.909875,1.4498377699e-05,10.4078464143
0.91,6.61768597661e-05,10.4078321218
0.910125,5.25142823443e-05,10.4062154969
0.91025,3.26351541528e-05,10.4029260619
0.910375,0.000104026066914,10.4092834702
0.9105,3.79980678016e-05,10.4063676596
0.910625,7.4866381687e-05,10.4075658828
0.91075,0.000141113265413,10.4228718164
0.910875,8.27420435439e-05,10.4252705753
0.911,7.73414140583e-05,10.4268153108
0.911125,5.41636613602e-05,10.4253599299
0.91125,7.39732471308e-05,10.4264032228
0.911375,2.51850035982e-05,10.4226848089
0.9115,3.48127455518e-05,10.4195360992
0.911625,6.60891889317e-05,10.4194987519
0.91175,-1.87017450284e-06,10.4151592565
0.911875,-2.69822312864e-05,10.4115350079
0.912,-5.17353520095e-05,10.4098358753
0.912125,1.52824026883e-05,10.4057237804
0.91225,-6.98986011012e-05,10.4062121409
0.912375,-6.02393378495e-05,10.4054575991
0.9125,-2.47072447002e-05,10.4017186226
0.912625,-0.000104646266829,10.4082068493
0.91275,-5.51034992327e-05,10.4068653404
0.912875,-9.51959729485e-05,10.4114769566
0.913,-2.38383380131e-05,10.4076954703
0.913125,-4.20747369076e-05,10.4051028849
0.91325,-6.27517457831e-05,10.4046547661
0.913375,-5.10305315107e-05,10.4028881862
0.9135,-4.19219479195e-05,10.4002848381
0.913625,-7.451879442e-05,10.4014394502
0.91375,-2.8972033661e-05,10.3979277215
0.913875,-5.04703086795e-05,10.3961088062
0.914,-7.22140514212e-05,10.3969337793
0.914125,-8.25694233928e-06,10.3926584246
0.91425,1.28675849129e-05,10.3884797888
0.914375,2.09685200343e-05,10.3845735681
0.9145,2.45919436029e-05,10.3808318521
0.914625,4.46338515705e-06,10.3765087311
0.91475,2.27064205232e-05,10.3726793121
0.914875,5.36086379504e-05,10.3712005445
0.915,4.41254219471e-05,10.3687989419
0.915125,3.79864437854e-05,10.3658956138
0.91525,4.48001855445e-05,10.3635562705
0.915375,8.20416292712e-05,10.3659325387
0.9155,0.000111290775072,10.3739390817
0.915625,5.17445009032e-05,10.3722638712
0.91575,5.60045489529e-05,10.3710470446
0.915875,8.84845385278e-05,10.3745056593
0.916,3.27513255512e-05,10.3712315115
0.916125,6.66197165736e-05,10.37131244
0.91625,6.35460940979e-05,10.370994688
0.916375,-2.08567002537e-05,10.3670855651
0.9165,2.92687825312e-05,10.363597686
0.916625,1.87816007449e-05,10.3596071359
0.91675,-1.91523719512e-05,10.3556309727
0.916875,-4.48233156174e-05,10.3532984433
0.917,-2.18982506805e-05,10.3494356812
0.917125,-7.62299559648e-05,10.3509132083
0.91725,-0.000141897134668,10.3666978012
0.917375,-1.83138918117e-05,10.3626896802
0.9175,-4.40807609064e-05,10.3602879503
0.917625,-6.4475505911e-05,10.3600992731
0.91775,-8.74279115747e-05,10.3633920471
0.917875,-4.58838887159e-05,10.3611519972
0.918,-0.000102466364942,10.3672915486
0.918125,-7.27104021605e-05,10.3682226228
0.91825,-4.72540710645e-05,10.3661075297
0.918375,-7.02030846497e-05,10.3666826831
0.9185,-1.34105197877e-05,10.3625192759
0.918625,-5.25388038204e-05,10.360933809
0.91875,-9.62534980221e-06,10.3566834781
0.918875,-8.01011819125e-05,10.3587560283
0.919,1.4794578828e-05,10.3546319907
0.919125,4.22109025852e-05,10.3520724033
0.91925,1.37540980625e-05,10.3479189497
0.919375,3.210582891e-07,10.3435761082
0.9195,4.69781330377e-05,10.3414476072
0.919625,6.0648370588e-05,10.3407965663
0.91975,8.48470013914e-05,10.3436775523
0.919875,0.000112710960759,10.3520658068
0.92,7.00629759026e-05,10.3526372147
0.920125,0.000140819159423,10.3681100008
0.92025,4.83201530209e-05,10.3660965983
0.920375,3.09032677468e-05,10.3627070926
0.9205,6.21593841655e-05,10.3622232938
0.920625,8.44567062303e-05,10.3650028294
0.92075,4.53583201263e-05,10.3627141304
0.920875,5.75802805474e-05,10.3616828935
0.921,1.22563595389e-05,10.357490086
0.921125,8.37495670745e-05,10.3601585776
0.92125,-3.277911066e-05,10.356889786
0.921375,2.9343510871e-05,10.3534082982
0.9215,-5.18492130489e-05,10.3517565809
0.921625,2.28885204396e-05,10.3479384134
0.92175,2.73618438456e-05,10.3443460552
0.921875,-7.15411585176e-05,10.3451360026
0.922,-8.25721923855e-05,10.3476282969
0.922125,-3.79379991263e-05,10.3447283156
0.92225,-4.36111423245e-05,10.342293326
0.922375,-7.47689302791e-05,10.3435592336
0.9225,-6.87627297175e-05,10.343959305
0.922625,-6.11171271523e-05,10.3433633633
0.92275,-6.02701615545e-05,10.3426648318
0.922875,-5.07283822027e-05,10.340904432
0.923,-6.6560244522e-05,10.3410083987
0.923125,-8.00448580848e-05,10.3430950842
0.92325,-8.26402015827e-05,10.3456018493
0.923375,-1.96166011308e-05,10.3416449243
0.9235,1.15669428965e-05,10.3374363201
0.923625,-1.90638286012e-05,10.3334586334
0.92375,-3.67001940976e-06,10.3291292383
0.923875,3.6350059789e-05,10.3261166631
0.924,8.22918370253e-06,10.3218419584
0.924125,5.7220716265e-05,10.3208004184
0.92425,1.41033676508e-05,10.3166581504
0.924375,5.3635029256e-05,10.3152194121
0.9245,8.34489173633e-05,10.3179057247
0.924625,8.83195485017e-05,10.3214309026
0.92475,8.67254740228e-05,10.3246687164
0.924875,0.000125549882641,10.3361861657
0.925,8.26659741556e-05,10.3387081041
0.925125,9.59758515321e-05,10.3436106989
0.92525,7.54433408587e-05,10.3449764482
0.925375,4.19344585753e-05,10.3423974999
0.9255,7.2979176336e-05,10.3433981366
0.925625,7.51504821874e-05,10.3447199574
0.92575,3.34217174365e-05,10.3414976652
0.925875,6.58022836504e-06,10.3371981985
0.926,-2.356335729e-05,10.3334132973
0.926125,-1.20472390899e-05,10.3292163575
0.92625,-1.3779507491e-06,10.3248753247
0.926375,-2.86979834919e-05,10.3213624508
0.9265,-1.51304799164e-05,10.317250446
0.926625,-1.06587989808e-06,10.3129086483
0.92675,-2.78573259292e-05,10.309350018
0.926875,-6.67990641141e-05,10.3095185803
0.927,-8.01764338082e-05,10.3116733133
0.927125,-4.11758372436e-05,10.3090442206
0.92725,-7.11776374954e-05,10.3098236117
0.927375,-8.69672790153e-05,10.3131241034
0.9275,-2.57861285458e-05,10.3094531562
0.927625,-6.31582455348e-05,10.3091434564
0.92775,-6.01399442545e-05,10.3084578934
0.927875,-8.8546789095e-05,10.3120407827
0.928,-3.93747684148e-05,10.309264932
0.928125,-4.72299537722e-05,10.3071779775
0.92825,-6.12641008133e-05,10.3066320794
0.928375,-1.00493510958e-05,10.3023913577
0.9285,3.08899946727e-05,10.2990151084
0.928625,4.56810472029e-06,10.2946933233
0.92875,1.51638661922e-05,10.2905837675
0.928875,2.69080699741e-05,10.2869763714
0.929,1.85137679625e-05,10.2829819372
0.929125,5.02263345684e-05,10.281205709
0.92925,5.4582939877e-05,10.2798951408
0.929375,6.53816309778e-05,10.279903765
0.9295,-9.20312352675e-07,10.2755616828
0.929625,0.000101989036107,10.2818103631
0.92975,6.35896786891e-05,10.2815820215
0.929875,5.64399140654e-05,10.2804809338
0.93,8.76506623932e-05,10.2839544994
0.930125,2.74862337243e-05,10.2803802213
0.93025,3.76035405631e-05,10.2774770327
0.930375,4.21003267125e-05,10.2749399077
0.9305,-1.24696948443e-05,10.2707555074
0.930625,2.48381376069e-05,10.2670421739
0.93075,-9.36530701691e-07,10.262700125
0.930875,-5.18533618626e-05,10.2611056304
0.931,-5.30255213386e-07,10.2567629732
0.931125,-5.70410045831e-05,10.255750249
0.93125,-2.5587420417e-05,10.2520777843
0.931375,-3.09886131113e-05,10.2487190518
0.9315,-3.42976063613e-05,10.2455826335
0.931625,-6.49853996699e-05,10.2455727829
0.93175,-4.46851579556e-05,10.2432791513
0.931875,-6.80237210326e-05,10.2436862416
0.932,-4.18941420621e-05,10.2411454402
0.932125,-5.35235091371e-05,10.2397453509
0.93225,-6.47987089438e-05,10.2397164438
0.932375,-0.000132148605184,10.2532877637
0.9325,-6.6740742538e-05,10.2535069383
0.932625,-4.49863549948e-05,10.2512372295
0.93275,-7.96343310008e-05,10.2533909958
0.932875,5.29508788733e-06,10.2490767817
0.933,-9.567667804e-06,10.2448277317
0.933125,-1.70522011894e-05,10.2407833283
0.93325,1.49805386433e-06,10.2364426898
0.933375,1.37311580657e-05,10.2322937004
0.9335,2.71619060955e-05,10.2287103725
0.933625,5.43025861682e-05,10.2274052305
0.93375,5.36237428278e-06,10.2230919281
0.933875,2.38385466324e-05,10.2193353408
0.934,4.70467749537e-05,10.2172777495
0.934125,5.83842601765e-05,10.2164555064
0.93425,5.62931203315e-05,10.2153862917
0.934375,3.70363500489e-05,10.2124610599
0.9345,4.71275663432e-05,10.2104149541
0.934625,4.59200271818e-05,10.20825371
0.93475,3.17380138973e-05,10.2049536191
0.934875,7.27789606761e-05,10.2060957615
0.935,9.32196722953e-05,10.2107456663
0.935125,6.11668428114e-05,10.2102726731
0.93525,1.38277310494e-05,10.2061276103
0.935375,3.28365641043e-05,10.2029014986
0.9355,-7.37365898997e-06,10.1986149194
0.935625,2.6470014739e-05,10.1949990041
0.93575,-1.40926765915e-06,10.1906581219
0.935875,-2.87839986889e-05,10.1871764383
0.936,-3.44852220466e-05,10.1840706596
0.936125,-7.63947919129e-07,10.1797283225
0.93625,-1.17620291206e-05,10.1755295646
0.936375,-1.19297003875e-05,10.1713350903
0.9365,-2.45605427018e-05,10.1676220176
0.936625,-5.38921846376e-05,10.1663135168
0.93675,-7.73427425103e-05,10.1682199495
0.936875,-5.3084172896e-05,10.1668207647
0.937,-4.32903956899e-05,10.1644364147
0.937125,-7.52887373797e-05,10.1660181049
0.93725,-5.12126774825e-06,10.1617025818
0.937375,-1.34951112792e-05,10.1575502333
0.9375,-9.13792253005e-05,10.1619459396
0.937625,-8.9817810675e-05,10.166037314
0.93775,8.10014399955e-06,10.1617629685
0.937875,-2.95765883578e-05,10.1583354336
0.938,9.69702145519e-06,10.1540909759
0.938125,7.85325959681e-06,10.1498126901
0.93825,3.27811935999e-05,10.1465973409
0.938375,-3.2056720579e-06,10.1422651885
0.9385,1.83999919312e-05,10.1382781473
0.938625,4.33526317041e-05,10.1359123804
0.93875,5.62737757822e-05,10.1349021316
0.938875,8.54255363409e-05,10.1382370921
0.939,6.91200235771e-05,10.1389184326
0.939125,7.84414333033e-05,10.1410441907
0.93925,6.4567908889e-05,10.1410830343
0.939375,6.26641418602e-05,10.1408673795
0.9395,7.96925864357e-05,10.143197984
0.939625,4.80920510993e-05,10.1412852658
0.93975,4.52973501435e-05,10.1390993237
0.939875,8.32655912771e-05,10.1420442092
0.94,2.32852507231e-06,10.1377069647
0.940125,2.38811782506e-05,10.1339641594
